                              bin_center                            mock0_wtheta                            mock1_wtheta                            mock2_wtheta                            mock3_wtheta                            mock4_wtheta                            mock5_wtheta                            mock6_wtheta                            mock7_wtheta                            mock8_wtheta                            mock9_wtheta                           mock10_wtheta                           mock11_wtheta                           mock12_wtheta                           mock13_wtheta                           mock14_wtheta                           mock15_wtheta                           mock16_wtheta                           mock17_wtheta                           mock18_wtheta                           mock19_wtheta                           mock20_wtheta                           mock21_wtheta                           mock22_wtheta                           mock23_wtheta                           mock24_wtheta                              wtheta_avg
          7.8083333333333335701809119200           0.0003753267592484199307104054           0.0000371471536373204919839752           0.0002116455015648772205062028           0.0001525455115439060271593369           0.0000502493215992324125554296           0.0001596235535569140787104381           0.0001284621853460877929746509           0.0000544216386430939271672859           0.0000891308282650701318031508           0.0002689398099009795550101698           0.0000065110339584298969030840           0.0001326992585148508948297147           0.0001706319087884991525776862           0.0000350327494975935247790468           0.0000680004201730247229184048           0.0003009221537515042749905136           0.0002700515660281035588106968           0.0001129310585704209674755630           0.0004615006645910972116544913           0.0004351817498726913186098131          -0.0000989297913262608669517431           0.0001045422060389654059231468          -0.0001253694354088683417334377           0.0000338304151507958745050998           0.0000182799468789742989053519           0.0001381323267354289533511563
          8.1250000000000000000000000000          -0.0000382253906917795407017363          -0.0001389014504247733567711409           0.0000919240405821603902541267          -0.0001134377577658540980866039          -0.0000432233163241114927595465          -0.0001142982467928974201843220          -0.0001235831528571156902058387          -0.0001998002652478939934234392          -0.0000294743062796586337910749           0.0000052585721684584724449230          -0.0002779467690996648664147894          -0.0001693316353557582348149380          -0.0001116784902746607101341539          -0.0001597613757765606291253585          -0.0002019754045158351520288659           0.0001185176474004659359683458          -0.0001545587947894725778033576          -0.0002147524560593769694764876           0.0000441164575511197027519149           0.0002386638998457735660798512          -0.0002292660731993688720195546          -0.0000801663956863801774061634          -0.0002971710051824917424301287          -0.0002252570320561163080483325          -0.0003133668082345231263412255          -0.0001095078203626526129827248
          8.4416666666666664298190880800           0.0000207656151175176264525243          -0.0000220043938865523398351696           0.0000314111731859355373898054           0.0001295245061374193586319070          -0.0002431555655642199398076136          -0.0001041944503350564758164046          -0.0001276336310138699700524739          -0.0001731002409605904897998974          -0.0000174854259359553863243265           0.0001749750783126582899182355          -0.0002528469801328447701636859          -0.0002749921024393566382909571          -0.0001238688365776877803835221          -0.0000902961459844676419227161           0.0000429321192982115766123390           0.0001004289824895498756552464          -0.0002273293750306820649401823          -0.0001520448404758265460289673           0.0000542705869828879959820660           0.0002085666055623903070333214          -0.0001097294076129793049525704          -0.0001127753537676593354605048          -0.0003000483812896178508269895          -0.0001881978893203938301044442          -0.0002761176079301477770920614          -0.0000813178384468534983572224
          8.7583333333333328596381761599           0.0001189615085545347756158102           0.0001586266401385588687648204           0.0000422132545132907228816778           0.0001806457566284897094891632           0.0000646470766855359251596910          -0.0001042630922821184713024378          -0.0001408110603323260668837125           0.0000147250790148465596180816           0.0000052833347976126883709536           0.0002583808546519048053927148          -0.0000972118520153773330505151          -0.0000065104220364875964823155           0.0001632784794091678723469002           0.0001476862680956588815255753           0.0000442761822197047327873826           0.0000888526119014983114001091          -0.0000989642186366410960256940           0.0001476831335178591651270674           0.0000914187864677245610491030           0.0001791653033702421047006909           0.0000964282801627807029847331          -0.0000731773048101609245499194          -0.0000078299850994156524540109           0.0000226673288268486151724422          -0.0000119726457363096585565128           0.0000513679719202968866663753
          9.0749999999999992894572642399           0.0002533090909751564007157398           0.0003332769929913719344008460           0.0002029389646180286836847639           0.0003442206933277364849788071           0.0001625616355135599397016555           0.0000954425075877716582719787           0.0001746671559415643624427888           0.0000611904939180197670733213           0.0002394360896122187305247453           0.0003792685975563610430161265           0.0001547047460883857895441035           0.0002204344317478177110898596           0.0002434875160245439449768073           0.0002030290346261864637290168           0.0001879715923155085371097639           0.0003396443824569917520513063           0.0000548360251413846015006680           0.0002053338116662831831175234           0.0004351220554618419594089529           0.0003004852924691453312788791           0.0003110711833263304654934034           0.0002162002227701253955893107           0.0000636880330058625464652658           0.0001039508000030181825937975           0.0000222896719992791727236753           0.0002123424408457797699263658
          9.3916666666666657192763523199           0.0002729414598529156894476944           0.0003763086318244907870454730           0.0000958405219403240946551489           0.0002879922294759253934698373           0.0002625664341471897083625520           0.0002929696472269124386290928           0.0003553212003563670446162903           0.0001755675220449956193749519           0.0003062606358813924479871094           0.0002699657490698500876026567           0.0002010991175966723022543181           0.0003093554455337779837860446           0.0003030513524194701621347625           0.0001830001345518319729767376           0.0003194760701941187081009943           0.0002572406020174987828670610           0.0000023208551722154480190556           0.0001128773654645942397210800           0.0003722931483904647867629045           0.0003634721656215469053584355           0.0001522947824545371460578519           0.0002001901098572777539744832           0.0002443412112126545411051881           0.0003195159321623857254235368           0.0001503680156186319922563543           0.0002474652136035216331254316
          9.7083333333333321490954403998           0.0004428913175298340222131588           0.0005898565774164735067003340           0.0002094697714930828208023533           0.0004516140228478663699342166           0.0004687641287506071671037366           0.0004053415888373134703601131           0.0004286383918235526190032569           0.0002640979485934955039473648           0.0004135466414055528980991960           0.0003227337162538756153151720           0.0003529523175324262066442083           0.0003206034885921105973688450           0.0006117752710333707174758522           0.0004431137362235896583195771           0.0004752869741119031222684188           0.0004805286024681454989243568           0.0002867356460179991710021663           0.0001548021792246534011731895           0.0005230813979156388087224383           0.0005594558398251001313586372           0.0003897175376170518789308017           0.0004138513959968631410191175           0.0002433032055276383633785064           0.0004934028485946598090172710           0.0002655584511858736498565725           0.0004004449198727471639046305
         10.0250000000000003552713678801           0.0005021119406297977569991753           0.0004485678109099294048021933           0.0001667710763209580369231810           0.0003728363347614311739015858           0.0003185251790224632529105464           0.0001971139167064448925129755           0.0003032933899501103944783276           0.0002366473387180776603161414           0.0003916331749975605056902916           0.0002867725718177440048795024           0.0003769442565380233967770041           0.0003129578147578806752819591           0.0004476844604819703765836991           0.0003521733048208806719781006           0.0002731422241663945208595132           0.0003959691967965773282470132           0.0001686332797535424713342850           0.0002046531229264144703412082           0.0003571127469339998184577611           0.0003285578253384656400269692           0.0002672148706226594081468428           0.0002135806540968400305587765           0.0003220416932488234882520084           0.0003054019385052240682758284           0.0003319542324544400555864920           0.0003152917742110661206492161
         10.3416666666666667850904559600           0.0002871388926714875519316528           0.0001936821075303904416894940           0.0000426526879223466346162039           0.0003430537326005897945900569           0.0003246405293679472726410540           0.0001108210160708102251427704           0.0000580494290317909959883366           0.0001259160552998291201197423           0.0002415151653128125460150838           0.0001170510505504930462384802           0.0001625988473187552161430824           0.0003474296074536283702137440           0.0002214755462340214236822283           0.0002017221550947051087691181           0.0002298408934237315974415811           0.0002369073029814370179736011           0.0000749998274928322632018954           0.0000099609314616130573388341           0.0001876516958938250639616491           0.0000477341685459179660496083           0.0002266389528674287671267118           0.0001202957127515501354469984           0.0003380187663024519285383251           0.0001940225542433868287720000           0.0001719649760698508484876856           0.0001846313041797453444702037
         10.6583333333333332149095440400           0.0001447708534508004667423070           0.0002959387572733036190879286           0.0001112812757458605600812893           0.0002119186643701887861734184           0.0002432517053285785486264198           0.0000219752186481849038929975           0.0000898161039029052906800671           0.0000746443344155609564243015           0.0001415959630507335090081333           0.0001622376099253716003837505           0.0001172289778084691861791827           0.0001409890636101921205462079           0.0001426932191524837552701332           0.0000651976325941595565623826           0.0000946962206532430891825491           0.0003403314784036459944398245           0.0000091745289584432889855867          -0.0001660916126605167396270563           0.0001691590733610580030155113          -0.0000229142433768724080830111           0.0001823285709296101138494894           0.0000945820420029948967163835           0.0001490055068460741040294731           0.0001409833292468588774194044           0.0002087080778487569222585246           0.0001265400940596035758625021
         10.9749999999999996447286321199           0.0001401850886600307605298760           0.0002555166612000238346956438           0.0000980201822899823168840430           0.0001921266790179791694465755           0.0000989821939612227971044822           0.0000474983673766840038639112           0.0001525637974096372996828802           0.0001032016789019112951381399           0.0001570031854779093045439142           0.0000614291660260055360489803           0.0001454523130682255211126169           0.0000523129246886896016703605           0.0001007427844249213048921643          -0.0000918258773095002162317052          -0.0000741750119930080546943110           0.0001007259243216217063643381          -0.0000093975591398388096711072          -0.0001303233310116300581842086           0.0001161629388102462887705224          -0.0000238499757620150021071147           0.0001229521370047797926370464           0.0000848139079208396412046592           0.0000653181762509574462662390           0.0000677867963904361866015955           0.0001705406357147741470883101           0.0000801505513480354336982789
         11.2916666666666660745477201999           0.0000417913071785980149894756           0.0000719767114847847061607361           0.0000341004077466097870754112           0.0001463746016441700901165868           0.0000598088709975955139350363           0.0001067494542356777078402283           0.0002872300646110112834485939           0.0000424443254828118338942838           0.0001174943458250405980492284           0.0000141791120692209595126766           0.0002125989639170630435185266           0.0001169833923069368424333889           0.0001525242795870945973490951          -0.0000009742952746760239218663          -0.0000097247226796556831624396           0.0001313163390097192508194912          -0.0000468131673024102412552887          -0.0000555010347624462541159598           0.0000234995753480470977929244          -0.0001176594980729376362397695           0.0002067682468086361603602785           0.0000186521253196356166434693           0.0000763731164352254973583939           0.0002707157075474581086650672           0.0001867868987873397301248402           0.0000835078051300220178384745
         11.6083333333333325043668082799           0.0000236162288097288091098368           0.0000725976754235625211780086          -0.0000826572782947128950831531           0.0001324500521437504117240602          -0.0000419072615961623654717849          -0.0001120925636411588215525861           0.0000956803352606374539306155          -0.0001637190658569937092795682           0.0000698250412929854729227747          -0.0002090195034456791194164144           0.0001340985669279750539927692           0.0001040045863167619351460566           0.0000194900645376353115196914          -0.0000513665744704637619371876          -0.0001362335498378023041030765           0.0000889225339934013092385232          -0.0001660756758598553705762874          -0.0001138837169072074340277212          -0.0000114711207878705307800166          -0.0001039963239487339116337572          -0.0000364179851774105238742911          -0.0000602103170359894626184442          -0.0000155614061370755616070614           0.0001292551515375169859847077           0.0000852796610502075960952642          -0.0000139756978281181162414738
         11.9249999999999989341858963598           0.0000648076410454658603842518           0.0001436447241323367035505804           0.0000464664320504728912248314           0.0000958635413789306990240205           0.0000314877272043057366310119          -0.0000947299775914371163356223           0.0000474453667546007192522273           0.0000262105279534750644574847          -0.0000118505579071535928787360          -0.0001066830701030399992370809           0.0001707040870504049540935798           0.0000630950426842816105947598          -0.0000755308549582716764461340          -0.0000243326281331083288015336          -0.0000428668950853697139770186           0.0000598865420605683833354428          -0.0001037778697931710604257169          -0.0001701743466275306749819346           0.0000103681957087505171368489          -0.0000159415401947833264056833          -0.0000016635175189669275548892          -0.0000962771221060123943112641          -0.0000146745691968125033661759           0.0000225724859840608960180955           0.0001735568754255315210375393           0.0000079042496087011290031290
         12.2416666666666653640049844398          -0.0001230154080188010107949070          -0.0000442847740573966080850597          -0.0001951117714890416871692524          -0.0001609629396865659538024690          -0.0001138071405215170331121782          -0.0002856808217806033802638188          -0.0002381614409919703971747762          -0.0002035875043704626051205980          -0.0002927554062727121529131902          -0.0004003004754597606191200698          -0.0002105355905697593851735178          -0.0000976095707863383805786422          -0.0004407574552189395377527203          -0.0002273719391290085565637130          -0.0002392519870073229624942573          -0.0002520682456682009375294184          -0.0004126495676975384593876406          -0.0004579017303678758034693463          -0.0003811413862671013006930276          -0.0003545285986991746052764130          -0.0003380510737045745815049225          -0.0003325138658727860613457950          -0.0004658793119520801507757457          -0.0001835092325140661004452547          -0.0002104041871673715537963828          -0.0002664736570108388355286599
         12.5583333333333335701809119200          -0.0002008251790632501648011660          -0.0002830582847276675358821896          -0.0002172380684953622914309945          -0.0002959009445489177957122617          -0.0001862384297441086811793903          -0.0004138108282795293518287194          -0.0002284392806689032791051669          -0.0001413782879679959664231959          -0.0004036156697054645503194847          -0.0003433904191207956362041909          -0.0002498079231008892950489930          -0.0001697445659924744253751333          -0.0003764388193041207390440728          -0.0003812321898497514913520257          -0.0002154445225169681623570567          -0.0003040085092784970666711375          -0.0003347670931144683674658691          -0.0002678533865426328342343454          -0.0002061836814155609950635628          -0.0003831755874508082975946066          -0.0003307992728740453015207068          -0.0003000774119139379024143177          -0.0004117114110967557468606648          -0.0001905302300253734575346404          -0.0001373843674925162333839979          -0.0002789221745716318596151895
