                  mocknum                 nthreads       getmock_calcwtheta                 numtbins              stack_boxes            push_box2catz             get_ra_dec_z             bin_redshifs              get_randoms                 numrands      push_box2catz_Rands       get_ra_dec_z_Rands       bin_redshifs_Rands                     zbin                  numgals              calc_wtheta            galgal_counts          randrand_counts           galrand_counts             counts_to_cf
          41619.1455                  24  1555440919.0708978                  75                 0.0                 0.0                0.01                0.12                0.16             4000000                 0.0                0.03                0.12                 1.2             1637425                4.71                1.22                1.34                2.15                 0.0
          41619.1455                  24  1555440919.0708978                  75                 0.0                 0.0                0.01                0.12                0.16             4000000                 0.0                0.03                0.12                1.73              668947                 1.2                0.32                0.34                0.54                 0.0
               41619.1503                       24       1555441405.9841986                       75                      0.0                      0.0                     0.01                     0.11                     0.16                  4000000                      0.0                     0.03                     0.12                     0.67                  1501792                     1.88                     0.46                     0.52                     0.91                      0.0
          41619.1503                  24  1555441405.9841986                  75                 0.0                 0.0                0.01                0.11                0.16             4000000                 0.0                0.03                0.12                 1.2             1636428                4.68                1.22                1.34                2.12                 0.0
          41619.1503                  24  1555441405.9841986                  75                 0.0                 0.0                0.01                0.11                0.16             4000000                 0.0                0.03                0.12                1.73              668460                1.21                0.33                0.34                0.54                 0.0
               41619.1511                       24       1555441890.8279765                       75                      0.0                      0.0                     0.01                     0.11                     0.16                  4000000                      0.0                     0.03                     0.12                     0.67                  1498828                     1.88                     0.45                      0.5                     0.92                      0.0
          41619.1511                  24  1555441890.8279765                  75                 0.0                 0.0                0.01                0.11                0.16             4000000                 0.0                0.03                0.12                 1.2             1634304                4.63                 1.2                1.31                2.11                 0.0
          41619.1511                  24  1555441890.8279765                  75                 0.0                 0.0                0.01                0.11                0.16             4000000                 0.0                0.03                0.12                1.73              666044                1.21                0.32                0.35                0.54                 0.0
               41619.1519                       24       1555442371.6301138                       75                      0.0                      0.0                     0.01                     0.12                     0.15                  4000000                      0.0                     0.03                     0.12                     0.67                  1502411                     1.89                     0.46                     0.51                     0.92                      0.0
          41619.1519                  24  1555442371.6301138                  75                 0.0                 0.0                0.01                0.12                0.15             4000000                 0.0                0.03                0.12                 1.2             1636847                4.76                1.21                 1.3                2.26                 0.0
          41619.1519                  24  1555442371.6301138                  75                 0.0                 0.0                0.01                0.12                0.15             4000000                 0.0                0.03                0.12                1.73              668462                1.22                0.32                0.36                0.53                 0.0
               41619.1527                       24       1555442861.0725985                       75                      0.0                      0.0                     0.01                     0.12                     0.16                  4000000                      0.0                     0.03                     0.12                     0.67                  1502544                     1.89                     0.46                     0.51                     0.92                      0.0
          41619.1527                  24  1555442861.0725985                  75                 0.0                 0.0                0.01                0.12                0.16             4000000                 0.0                0.03                0.12                 1.2             1636667                4.66                1.22                1.33                 2.1                 0.0
          41619.1527                  24  1555442861.0725985                  75                 0.0                 0.0                0.01                0.12                0.16             4000000                 0.0                0.03                0.12                1.73              667253                1.23                0.33                0.36                0.54                 0.0
               41619.1535                       24       1555443346.6966639                       75                      0.0                      0.0                     0.01                     0.11                     0.15                  4000000                      0.0                     0.03                     0.12                     0.67                  1502358                     1.89                     0.46                     0.51                     0.93                      0.0
          41619.1535                  24  1555443346.6966639                  75                 0.0                 0.0                0.01                0.11                0.15             4000000                 0.0                0.03                0.12                 1.2             1637693                4.73                1.23                1.37                2.13                 0.0
          41619.1535                  24  1555443346.6966639                  75                 0.0                 0.0                0.01                0.11                0.15             4000000                 0.0                0.03                0.12                1.73              667981                1.22                0.32                0.35                0.54                 0.0
               41619.1543                       24       1555443834.8270454                       75                      0.0                      0.0                     0.01                     0.13                     0.16                  4000000                      0.0                     0.03                     0.12                     0.67                  1501401                     1.87                     0.46                      0.5                     0.91                      0.0
          41619.1543                  24  1555443834.8270454                  75                 0.0                 0.0                0.01                0.13                0.16             4000000                 0.0                0.03                0.12                 1.2             1635140                 4.7                1.25                1.33                2.12                 0.0
          41619.1543                  24  1555443834.8270454                  75                 0.0                 0.0                0.01                0.13                0.16             4000000                 0.0                0.03                0.12                1.73              665979                1.19                0.32                0.34                0.53                 0.0
               41619.1551                       24       1555444319.3118901                       75                      0.0                      0.0                     0.01                     0.12                     0.47                 12000000                      0.0                     0.09                     0.37                     0.67                  1502160                     7.68                     0.47                     4.49                     2.72                      0.0
          41619.1551                  24  1555444319.3118901                  75                 0.0                 0.0                0.01                0.12                0.47            12000000                 0.0                0.09                0.37                 1.2             1637209               19.48                1.19               11.99                 6.3                 0.0
          41619.1551                  24  1555444319.3118901                  75                 0.0                 0.0                0.01                0.12                0.47            12000000                 0.0                0.09                0.37                1.73              667479                4.94                0.32                3.04                1.58                 0.0
               41619.1624                       24       1555446282.8009458                       75                      0.0                      0.0                     0.01                     0.11                     0.46                 12000000                      0.0                     0.09                     0.35                     0.67                  1504294                     7.67                     0.46                     4.49                     2.72                      0.0
          41619.1624                  24  1555446282.8009458                  75                 0.0                 0.0                0.01                0.11                0.46            12000000                 0.0                0.09                0.35                 1.2             1639926               19.35                1.21               11.86                6.28                 0.0
          41619.1624                  24  1555446282.8009458                  75                 0.0                 0.0                0.01                0.11                0.46            12000000                 0.0                0.09                0.35                1.73              667604                4.91                0.32                3.01                1.57                 0.0
               41619.1657                       24       1555448235.2185557                       75                      0.0                      0.0                     0.01                     0.12                     0.48                 12000000                      0.0                     0.09                     0.37                     0.67                  1504149                     7.75                     0.46                     4.55                     2.73                      0.0
          41619.1657                  24  1555448235.2185557                  75                 0.0                 0.0                0.01                0.12                0.48            12000000                 0.0                0.09                0.37                 1.2             1638666               19.03                1.21               11.53                6.28                 0.0
          41619.1657                  24  1555448235.2185557                  75                 0.0                 0.0                0.01                0.12                0.48            12000000                 0.0                0.09                0.37                1.73              666873                4.91                0.32                2.98                1.61                 0.0
               41619.1729                       24        1555450174.523612                       75                      0.0                      0.0                     0.01                     0.12                     0.46                 12000000                      0.0                     0.09                     0.36                     0.67                  1502297                     7.64                     0.45                     4.44                     2.74                      0.0
          41619.1729                  24   1555450174.523612                  75                 0.0                 0.0                0.01                0.12                0.46            12000000                 0.0                0.09                0.36                 1.2             1636599               19.21                1.23               11.67                6.31                 0.0
          41619.1729                  24   1555450174.523612                  75                 0.0                 0.0                0.01                0.12                0.46            12000000                 0.0                0.09                0.36                1.73              667848                4.96                0.32                3.07                1.57                 0.0
               41619.1802                       24       1555452120.1039445                       75                      0.0                      0.0                     0.01                     0.11                     0.46                 12000000                      0.0                     0.09                     0.35                     0.67                  1501476                     7.71                     0.46                     4.53                     2.72                      0.0
          41619.1802                  24  1555452120.1039445                  75                 0.0                 0.0                0.01                0.11                0.46            12000000                 0.0                0.09                0.35                 1.2             1635962               18.86                 1.2               11.41                6.25                 0.0
          41619.1802                  24  1555452120.1039445                  75                 0.0                 0.0                0.01                0.11                0.46            12000000                 0.0                0.09                0.35                1.73              666594                4.93                0.32                3.03                1.57                 0.0
               41619.1834                       24       1555454046.1831067                       75                      0.0                      0.0                     0.01                     0.12                     0.46                 12000000                      0.0                     0.09                     0.36                     0.67                  1502049                     7.63                     0.46                     4.44                     2.72                      0.0
          41619.1834                  24  1555454046.1831067                  75                 0.0                 0.0                0.01                0.12                0.46            12000000                 0.0                0.09                0.36                 1.2             1636184               19.54                 1.2               11.97                6.37                 0.0
          41619.1834                  24  1555454046.1831067                  75                 0.0                 0.0                0.01                0.12                0.46            12000000                 0.0                0.09                0.36                1.73              665991                4.92                0.32                3.02                1.57                 0.0
               41619.1906                       24       1555456008.3185248                       75                      0.0                      0.0                     0.01                     0.12                     0.48                 12000000                      0.0                     0.09                     0.37                     0.67                  1504054                     7.63                     0.46                     4.46                     2.71                      0.0
          41619.1906                  24  1555456008.3185248                  75                 0.0                 0.0                0.01                0.12                0.48            12000000                 0.0                0.09                0.37                 1.2             1637809               19.16                 1.2               11.71                6.25                 0.0
          41619.1906                  24  1555456008.3185248                  75                 0.0                 0.0                0.01                0.12                0.48            12000000                 0.0                0.09                0.37                1.73              667409                4.97                0.32                3.06                1.59                 0.0
               41619.1939                       24        1555457952.571416                       75                      0.0                      0.0                     0.01                     0.12                     0.46                 12000000                      0.0                     0.09                     0.35                     0.67                  1502713                     7.62                     0.45                     4.44                     2.73                      0.0
          41619.1939                  24   1555457952.571416                  75                 0.0                 0.0                0.01                0.12                0.46            12000000                 0.0                0.09                0.35                 1.2             1637220               19.26                1.19               11.71                6.35                 0.0
          41619.1939                  24   1555457952.571416                  75                 0.0                 0.0                0.01                0.12                0.46            12000000                 0.0                0.09                0.35                1.73              667155                4.96                0.32                3.05                1.59                 0.0
               41619.2011                       24       1555459900.3155031                       75                      0.0                      0.0                     0.01                     0.11                     0.46                 12000000                      0.0                     0.09                     0.36                     0.67                  1502391                     7.71                     0.46                     4.52                     2.73                      0.0
          41619.2011                  24  1555459900.3155031                  75                 0.0                 0.0                0.01                0.11                0.46            12000000                 0.0                0.09                0.36                 1.2             1638028               19.15                1.18               11.79                6.18                 0.0
          41619.2011                  24  1555459900.3155031                  75                 0.0                 0.0                0.01                0.11                0.46            12000000                 0.0                0.09                0.36                1.73              667765                4.94                0.33                3.04                1.58                 0.0
               41619.2044                       24       1555461845.4483669                       75                      0.0                      0.0                     0.01                     0.11                     0.49                 12000000                      0.0                     0.09                     0.38                     0.67                  1501618                     7.73                     0.46                     4.53                     2.74                      0.0
          41619.2044                  24  1555461845.4483669                  75                 0.0                 0.0                0.01                0.11                0.49            12000000                 0.0                0.09                0.38                 1.2             1637068               19.04                1.21               11.61                6.22                 0.0
          41619.2044                  24  1555461845.4483669                  75                 0.0                 0.0                0.01                0.11                0.49            12000000                 0.0                0.09                0.38                1.73              667090                 4.9                0.31                 3.0                1.59                 0.0
               41619.2116                       24         1555463784.56571                       75                      0.0                      0.0                     0.01                     0.13                     1.55                 40000000                     0.01                     0.29                      1.2                     0.67                  1502155                    58.59                     0.47                    49.07                     9.06                      0.0
          41619.2116                  24    1555463784.56571                  75                 0.0                 0.0                0.01                0.13                1.55            40000000                0.01                0.29                 1.2                 1.2             1636463              148.17                1.24              126.92               20.01                 0.0
          41619.2116                  24    1555463784.56571                  75                 0.0                 0.0                0.01                0.13                1.55            40000000                0.01                0.29                 1.2                1.73              666598               37.76                0.31               32.47                4.98                 0.0
               41719.0122                       24       1555478560.3675125                       75                      0.0                      0.0                     0.01                     0.11                      1.5                 40000000                     0.01                     0.29                     1.16                     0.67                  1502835                    56.12                     0.44                    47.02                     8.66                      0.0
          41719.0122                  24  1555478560.3675125                  75                 0.0                 0.0                0.01                0.11                 1.5            40000000                0.01                0.29                1.16                 1.2             1638154              148.06                1.18              126.96               19.92                 0.0
          41719.0122                  24  1555478560.3675125                  75                 0.0                 0.0                0.01                0.11                 1.5            40000000                0.01                0.29                1.16                1.73              667827               37.68                0.31               32.33                5.04                 0.0
               41719.0526                       24       1555493173.0408633                       75                      0.0                      0.0                     0.01                     0.12                     1.52                 40000000                     0.01                     0.29                     1.18                     0.67                  1500842                    56.39                     0.44                    47.31                     8.63                      0.0
          41719.0526                  24  1555493173.0408633                  75                 0.0                 0.0                0.01                0.12                1.52            40000000                0.01                0.29                1.18                 1.2             1636254               148.9                1.16              127.64                20.1                 0.0
          41719.0526                  24  1555493173.0408633                  75                 0.0                 0.0                0.01                0.12                1.52            40000000                0.01                0.29                1.18                1.73              667584               38.24                0.32               32.87                5.05                 0.0
               41719.0931                       24       1555507886.4417253                       75                      0.0                      0.0                     0.01                     0.12                     1.64                 40000000                     0.01                     0.32                     1.25                     0.67                  1501333                    56.32                     0.44                    46.98                      8.9                      0.0
          41719.0931                  24  1555507886.4417253                  75                 0.0                 0.0                0.01                0.12                1.64            40000000                0.01                0.32                1.25                 1.2             1635871              154.24                1.19              131.83               21.22                 0.0
          41719.0931                  24  1555507886.4417253                  75                 0.0                 0.0                0.01                0.12                1.64            40000000                0.01                0.32                1.25                1.73              666116               39.46                0.32                34.0                5.14                 0.0
               41719.1343                       24       1555522997.0664675                       75                      0.0                      0.0                     0.01                     0.12                     1.65                 40000000                     0.01                     0.31                     1.29                     0.67                  1502519                    58.68                     0.46                    49.25                     8.96                      0.0
          41719.1343                  24  1555522997.0664675                  75                 0.0                 0.0                0.01                0.12                1.65            40000000                0.01                0.31                1.29                 1.2             1637605              148.97                1.21              127.13               20.63                 0.0
          41719.1343                  24  1555522997.0664675                  75                 0.0                 0.0                0.01                0.12                1.65            40000000                0.01                0.31                1.29                1.73              667900               39.34                0.32                33.9                5.12                 0.0
               41819.0822                       24       1555590150.5746994                       75                      0.0                      0.0                      0.0                     0.01                     0.02                   500000                      0.0                      0.0                     0.01                     0.25                   475846                     0.16                     0.04                     0.04                     0.08                      0.0
               41819.0822                       24       1555590168.9305604                       75                      0.0                      0.0                      0.0                     0.01                     0.01                   500000                      0.0                      0.0                     0.01                     0.25                   475416                     0.16                     0.04                     0.04                     0.08                      0.0
               41819.0823                       24       1555590181.2586443                       75                      0.0                      0.0                      0.0                     0.01                     0.01                   500000                      0.0                      0.0                     0.01                     0.25                   475830                     0.16                     0.04                     0.04                     0.08                      0.0
               41819.0823                       24       1555590193.3117845                       75                      0.0                      0.0                      0.0                     0.01                     0.02                   500000                      0.0                      0.0                     0.01                     0.25                   475499                     0.16                     0.04                     0.04                     0.08                      0.0
               41819.0823                       24       1555590205.4763088                       75                      0.0                      0.0                      0.0                     0.01                     0.01                   500000                      0.0                      0.0                     0.01                     0.25                   475992                     0.16                     0.04                     0.04                     0.08                      0.0
               41819.0823                       24       1555590217.5986016                       75                      0.0                      0.0                      0.0                     0.01                     0.01                   500000                      0.0                      0.0                     0.01                     0.25                   475685                     0.16                     0.04                     0.04                     0.08                      0.0
               41819.0823                       24        1555590229.843775                       75                      0.0                      0.0                      0.0                     0.01                     0.01                   500000                      0.0                      0.0                     0.01                     0.25                   475978                     0.17                     0.04                     0.04                     0.08                      0.0
               41819.0824                       24       1555590242.2716358                       75                      0.0                      0.0                      0.0                     0.01                     0.02                   500000                      0.0                      0.0                     0.01                     0.25                   475914                     0.17                     0.04                     0.05                     0.08                      0.0
               41819.0824                       24       1555590254.9509163                       75                      0.0                      0.0                      0.0                     0.01                     0.01                   500000                      0.0                      0.0                     0.01                     0.25                   475374                     0.16                     0.04                     0.04                     0.08                      0.0
               41819.0824                       24       1555590267.1828492                       75                      0.0                      0.0                      0.0                     0.01                     0.01                   500000                      0.0                      0.0                     0.01                     0.25                   474993                     0.16                     0.04                     0.04                     0.08                      0.0
               41819.0846                       24       1555591605.0813622                       75                      0.0                      0.0                      0.0                     0.01                     0.02                   500000                      0.0                      0.0                     0.01                     0.25                   475858                     0.16                     0.04                     0.04                     0.08                      0.0
               41819.0847                       24       1555591623.0627599                       75                      0.0                      0.0                      0.0                     0.01                     0.01                   500000                      0.0                      0.0                     0.01                     0.25                   476071                     0.17                     0.04                     0.05                     0.08                      0.0
               41819.0847                       24       1555591635.8669055                       75                      0.0                      0.0                      0.0                     0.01                     0.02                   500000                      0.0                      0.0                     0.01                     0.25                   476646                     0.17                     0.04                     0.04                     0.08                      0.0
               41819.0847                       24       1555591648.5843751                       75                      0.0                      0.0                      0.0                     0.01                     0.01                   500000                      0.0                      0.0                     0.01                     0.25                   476147                     0.17                     0.04                     0.04                     0.09                      0.0
               41819.0847                       24       1555591661.2421098                       75                      0.0                      0.0                      0.0                     0.01                     0.02                   500000                      0.0                      0.0                     0.01                     0.25                   475720                     0.16                     0.04                     0.04                     0.08                      0.0
               41819.0847                       24       1555591673.6563048                       75                      0.0                      0.0                      0.0                     0.01                     0.02                   500000                      0.0                      0.0                     0.01                     0.25                   476074                     0.17                     0.04                     0.04                     0.08                      0.0
               41819.0848                       24       1555591686.1009223                       75                      0.0                      0.0                      0.0                     0.01                     0.01                   500000                      0.0                      0.0                     0.01                     0.25                   475946                     0.17                     0.04                     0.05                     0.08                      0.0
               41819.0848                       24       1555591698.5330296                       75                      0.0                      0.0                      0.0                     0.01                     0.01                   500000                      0.0                      0.0                     0.01                     0.25                   475638                     0.17                     0.04                     0.05                     0.08                      0.0
               41819.0848                       24       1555591710.9869192                       75                      0.0                      0.0                      0.0                     0.01                     0.02                   500000                      0.0                      0.0                     0.01                     0.25                   475595                     0.17                     0.04                     0.04                     0.08                      0.0
               41819.0848                       24       1555591723.3711236                       75                      0.0                      0.0                      0.0                     0.01                     0.01                   500000                      0.0                      0.0                     0.01                     0.25                   475550                     0.16                     0.04                     0.05                     0.08                      0.0
               41819.0901                       24       1555592510.9579108                       75                      0.0                      0.0                      0.0                     0.01                     0.02                   500000                      0.0                      0.0                     0.01                     0.52                   153306                     0.03                     0.01                     0.01                     0.02                      0.0
          41819.0901                  24  1555592510.9579108                  75                 0.0                 0.0                 0.0                0.01                0.02              500000                 0.0                 0.0                0.01                0.75              221621                 0.1                0.02                0.03                0.04                 0.0
          41819.0901                  24  1555592510.9579108                  75                 0.0                 0.0                 0.0                0.01                0.02              500000                 0.0                 0.0                0.01                0.98              100516                0.03                0.01                0.01                0.01                 0.0
               41819.0902                       24        1555592529.234115                       75                      0.0                      0.0                      0.0                     0.01                     0.02                   500000                      0.0                      0.0                     0.01                     0.52                   153568                     0.04                     0.01                     0.01                     0.02                      0.0
          41819.0902                  24   1555592529.234115                  75                 0.0                 0.0                 0.0                0.01                0.02              500000                 0.0                 0.0                0.01                0.75              222199                 0.1                0.03                0.03                0.05                 0.0
          41819.0902                  24   1555592529.234115                  75                 0.0                 0.0                 0.0                0.01                0.02              500000                 0.0                 0.0                0.01                0.98              100826                0.03                0.01                0.01                0.01                 0.0
               41819.0902                       24       1555592541.9866476                       75                      0.0                      0.0                      0.0                     0.01                     0.02                   500000                      0.0                      0.0                     0.02                     0.52                   153339                     0.03                     0.01                     0.01                     0.02                      0.0
          41819.0902                  24  1555592541.9866476                  75                 0.0                 0.0                 0.0                0.01                0.02              500000                 0.0                 0.0                0.02                0.75              221836                 0.1                0.03                0.03                0.05                 0.0
          41819.0902                  24  1555592541.9866476                  75                 0.0                 0.0                 0.0                0.01                0.02              500000                 0.0                 0.0                0.02                0.98              100818                0.03                0.01                0.01                0.01                 0.0
               41819.0902                       24       1555592555.0784833                       75                      0.0                      0.0                      0.0                     0.01                     0.02                   500000                      0.0                      0.0                     0.01                     0.52                   153055                     0.04                     0.01                     0.01                     0.02                      0.0
          41819.0902                  24  1555592555.0784833                  75                 0.0                 0.0                 0.0                0.01                0.02              500000                 0.0                 0.0                0.01                0.75              221775                 0.1                0.03                0.03                0.05                 0.0
          41819.0902                  24  1555592555.0784833                  75                 0.0                 0.0                 0.0                0.01                0.02              500000                 0.0                 0.0                0.01                0.98              101052                0.03                0.01                0.01                0.01                 0.0
               41819.0902                       24       1555592568.0206182                       75                      0.0                      0.0                      0.0                     0.01                     0.02                   500000                      0.0                      0.0                     0.02                     0.52                   153311                     0.04                     0.01                     0.01                     0.02                      0.0
          41819.0902                  24  1555592568.0206182                  75                 0.0                 0.0                 0.0                0.01                0.02              500000                 0.0                 0.0                0.02                0.75              221515                 0.1                0.02                0.03                0.05                 0.0
          41819.0902                  24  1555592568.0206182                  75                 0.0                 0.0                 0.0                0.01                0.02              500000                 0.0                 0.0                0.02                0.98              100905                0.03                0.01                0.01                0.01                 0.0
               41819.0903                       24       1555592581.3187385                       75                      0.0                      0.0                      0.0                     0.01                     0.02                   500000                      0.0                      0.0                     0.02                     0.52                   153580                     0.03                     0.01                     0.01                     0.02                      0.0
